"id","round","cageid","FCbox","PPIbox","methcage","methcycle","discard","mixup","earpunch","glucoseage","methage","FCage","PPIage","sacage","bw0","bw1","bw2","bw3","PPIweight","sacweight","BMD","TA","EDL","gastroc","plantaris","soleus","tibia","abnormalbone","experimenters","testisweight","taillength","fastglucose","PreTrainD1","AvToneD1","AvContextD2","AvAltContextD3","AvToneD3","D3.180","D3.240","D3.300","D3.360","p120b1","p120b2","p120b3","p120b4","pp3b1","pp3b2","pp3avg","pp6b1","pp6b2","pp6avg","pp12b1","pp12b2","pp12avg","pp3PPIb1","pp3PPIb2","pp3PPIavg","pp6PPIb1","pp6PPIb2","pp6PPIavg","pp12PPIb1","pp12PPIb2","pp12PPIavg","PPIavg","startle","avgnostim","D1totaldist0to15","D1totaldist15to30","D1totaldist0to30","D2totaldist0to15","D2totaldist15to30","D2totaldist0to30","D3totaldist0to15","D3totaldist15to30","D3totaldist0to30","D1TOTDIST5","D1TOTDIST10","D1TOTDIST15","D1TOTDIST20","D1TOTDIST25","D1TOTDIST30","D2TOTDIST5","D2TOTDIST10","D2TOTDIST15","D2TOTDIST20","D2TOTDIST25","D2TOTDIST30","D3TOTDIST5","D3TOTDIST10","D3TOTDIST15","D3TOTDIST20","D3TOTDIST25","D3TOTDIST30","D1ctrtime0to15","D1ctrtime0to30","D2ctrtime0to15","D2ctrtime0to30","D3ctrtime0to15","D3ctrtime0to30","D1hact0to15","D1hact0to30","D1vact0to15","D1vact0to30","D2hact0to15","D2hact0to30","D2vact0to15","D2vact0to30","D3hact0to15","D3hact0to30","D3vact0to15","D3vact0to30","abBMD","pretrainbin","d1tonebin","altcontextbin","deaf","mwpc","FCbox1","FCbox2","FCbox3","FCbox4","PPIbox1","PPIbox2","PPIbox3","PPIbox4","PPIbox5","methcage1","methcage2","methcage3","methcage4","methcage5","methcage6","methcage7","methcage8","methcage9","methcage10","methcage11","methcage12","SW1","SW2","SW3","SW4","SW5","SW6","SW7","SW8","SW9","SW10","SW11","SW12","SW13","SW14","SW15","SW16","SW17","SW18","SW19","SW20","SW21","SW22","SW23","SW24","SW25"
"45001","SW13",1304182,"1","1","1","1","no","no","R",42,53,61,74,90,24.2,29.4,29.5,29.2,33.7,36.3,1.83632411570675,59.5,13.4,147.7,25,8.8,18.37,"0","SLwithVL",NA,8.7,124,-1.99563519459754,-1.99563519459754,-1.99563519459754,-1.99563519459754,-0.863658733766946,-1.06069784035361,-0.542116155752753,-1.06069784035361,-0.963980461849446,308.83,220.67,208.33,184.83,154.4,115.8,135.1,89.6,103,96.3,44.2,48,46.1,0.3003,0.4442,-0.227044942569275,0.594,0.5056,0.0867992448429484,0.7997,0.7696,0.561402604831554,0.120457910913883,214.5,5.38,3534,1585,5119,2625,1475,4100,11108,14457,25565,1684,1001,849,630,477,478,1304,615,706,531,498,446,2458,4113,4537,4447,5076,4934,-0.800515907361516,-0.886245430344213,-0.909972423155469,-0.960986348081293,-0.844657019938883,-0.817945793970641,4654,7553,-0.132266396833524,-0.264609292541262,3764,6270,-0.298860326795468,-0.411371991028152,10156,22095,-0.639201799332529,-0.770598112493197,"0","0","0","0","0",-1.35025905460222,"1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45002","SW13",1304182,"2","3","2","1","no","no","R",42,53,61,74,90,27.9,35.1,34.9,34.4,40.5,43.5,1.8842287696326,66.2,12.7,164,20.1,10.9,18.37,"0","SSwithVL",0.2232,9.4,136,-1.43280720373254,-1.56006730622999,-0.761211993130648,-1.83840871908939,-0.0527010669353137,0.238608172487322,-1.1723990414342,0.131278914639319,0.188796140699831,124.33,210.17,165.83,181.83,120.6,70.8,95.7,72.8,134.8,103.8,58.8,58.4,58.6,0.4262,0.5731,-0.000694871319284406,0.6536,0.1871,-0.139465669442932,0.7202,0.6478,0.335369019101712,0.0603771315670731,188,6.75,2883,1405,4288,3225,1512,4737,5092,4099,9191,1435,846,602,482,507,416,1527,692,1006,491,352,669,2590,1610,892,1105,1165,1829,-1.08280104344234,-1.2049153235333,-1.2168446176125,-1.20056948895167,-1.24349737657882,-1.19927318042372,4296,6880,-0.227003640782593,-0.400645902047962,4054,6782,-0.422216228015408,-0.508577133620812,5182,9906,-0.879177829586531,-1.10162211509587,"0","1","1","1","0",-1.76561817826138,"0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45003","SW13",1304182,"3","4","3","1","no","no","L",42,53,61,74,90,25.4,30.4,30.7,30.5,34.9,35.6,NA,53.1,12.4,135.9,13.4,8.9,17.99,"1","SSwithVL",0.2127,8.6,111,-1.99563519459754,-1.94589043507455,-1.17757586934885,-1.70141298664128,-0.219071477277842,0.0941749060162879,-0.124178816061124,-0.313467311563691,-0.612999977391975,388.17,436.17,355.5,395.33,257,177.6,217.3,166.4,129,147.7,101.8,116.8,109.3,0.4108,0.5004,-0.0773344011242343,0.6185,0.6371,0.227044942569275,0.7666,0.6714,0.408022570477802,0.177539391380778,395.83,5,3214,1924,5138,4186,3171,7357,10366,13193,23559,1622,922,670,817,516,591,1916,1147,1123,835,1350,986,2421,3710,4235,4332,4313,4548,-0.646872335744324,-0.637931609640748,-0.893883126802039,-0.722857798989182,-0.416176750938196,-0.41677900979758,4634,8368,0.235284272619352,0.116505569071437,5337,9841,0.0988648301804974,0.294531702627064,9941,22069,-0.372582284253596,-0.65854134728041,NA,"0","1","1","0",1.5188382926644,"0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45004","SW13",1304182,"4","5","4","1","no","no","L",42,53,61,74,90,27.1,31.4,31.9,32.3,37.5,38.5,NA,59.3,14.5,129.9,21.8,11.1,18.64,"0","SSwithVL",0.1787,9,141,-1.69914723122356,-1.64190075213664,-1.16437141775742,-1.99563519459754,-0.711812415297162,-0.378367101013236,-0.845098040014256,-0.814167456509124,-0.963980461849446,115.5,111.83,117,125,59.6,59.6,59.6,24.6,28.4,26.5,20,22.6,21.3,0.4671,0.4906,-0.036850265306174,0.78,0.7573,0.521337025512599,0.8212,0.8068,0.641111460671284,0.341816406435375,114.42,4,3098,1920,5018,3803,2571,6374,12862,18562,31424,1333,877,888,626,777,517,1742,929,1132,956,886,729,2415,4443,6004,6805,6631,5126,-0.662147158179507,-0.502588880800306,-0.677438803468296,-0.582715141305959,-0.639519710715381,-0.725386748280303,4664,8297,0.150101783403859,0.193251302554887,5245,9203,0.0618707564638143,0.144143442056066,11298,25284,-0.384183683845592,-0.645587971876015,NA,"1","1","0","0",-1.19997743387578,"0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45005","SW13",1304183,"1","1","5","1","no","no","L",42,53,61,74,90,28.3,34.8,35.9,35.6,44.5,50.2,1.85430604180108,58.1,11.5,149.7,15.3,10.7,18.3,"0","SLwithVL",0.1983,8.7,124,-1.74427087768496,-1.37908161905449,-0.730256145714564,-1.73930268006272,-1.1314545290703,-1.01012837032808,-1.99563519459754,-0.694814044564861,-1.99563519459754,137.17,161,99.67,74.17,121.4,92.4,106.9,96.8,53.8,75.3,61,53.8,57.4,0.246,0.0729,-0.722101068609324,0.3988,0.4602,-0.123292480586972,0.6211,0.4602,0.070859924157701,-0.219071477277842,130.33,5.38,3521,1267,4788,2053,1182,3235,6069,8589,14658,1780,989,752,7,895,365,1194,123,736,65,778,339,1625,2178,2266,2762,3011,2816,-0.900652406325745,-0.94047775839236,-1.05808191579655,-0.985702887682419,-0.838954072196614,-0.84642311955298,4138,6454,-0.419795914905704,-0.49008623188403,2782,4721,-0.705956125196684,-0.740220134271593,5924,14001,-0.632873938742182,-0.497960969833003,"0","1","1","1","0",0.352703725319803,"1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45007","SW13",1304183,"3","4","7","1","no","no","R",42,53,61,74,90,26.8,30.9,31.6,31.2,34.5,36.7,1.88649072517248,53.9,11.3,137.5,16.2,8.5,17.88,"0","SLwithVL",0.1465,8.6,111,-1.99563519459754,-1.04902882881752,-0.807054362345523,-1.99563519459754,-0.179532165740692,0.124178816061124,-0.205249487796895,0.00694885995532782,-0.814167456509124,167.33,182,108.67,91.33,113.6,86.8,100.2,70.2,70.2,70.2,58.4,44,51.2,0.3758,0.2012,-0.392029086928553,0.6143,0.354,-0.0276304452324187,0.6791,0.5951,0.244420636881485,-0.0523523592034746,145.33,4.63,3804,2158,5962,3928,2243,6171,7464,9839,17303,1798,1077,929,683,824,651,2007,866,1055,907,1148,188,2604,2040,2820,3319,3298,3222,-0.789573981577573,-0.683519164028159,-0.762094275336297,-0.823871746653065,-0.68453800531035,-0.70877180041772,3569,6127,-0.132266396833524,-0.164060171634146,3463,5992,-0.00579067888089548,-0.143151705478142,4939,11336,-0.477121254719662,-0.541281118325192,"0","0","1","0","0",1.39088475564161,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45008","SW13",1304183,"4","5","8","1","no","no","L",42,53,61,74,90,25.6,29.9,30.3,30.3,35.4,38.7,1.8494194137969,61.6,12.9,146.5,17.5,10,18.13,"0","SLwithVL",0.195,8.8,122,-1.41057425514086,-1.04902882881752,-0.181708229563789,-1.66019143807472,-0.394571132805006,-0.108262205064962,-0.188796140699831,-1.01012837032808,-0.524762889154889,123,108.17,92,49.33,57.6,44.2,50.9,24.6,29,26.8,10,15.2,12.6,0.4675,0.5196,-0.0112922926906437,0.7726,0.6848,0.429098975763197,0.9076,0.8348,0.830202003723924,0.363436505109085,100.08,4.63,2299,1693,3992,1751,1017,2768,6690,8342,15032,1430,587,282,644,628,421,970,469,312,464,173,380,1550,2648,2492,3083,2663,2596,-0.740590845255678,-0.674419353364353,-1.04076136659971,-1.10661723222617,-0.807923323017726,-0.747114073900296,3823,6707,-0.370277079241726,-0.342984329115038,2913,4748,-0.365681354570863,-0.609639494037472,7383,16254,-0.513936766609933,-0.690341353313662,"0","1","1","1","0",-0.417093073079844,"0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45009","SW13",1304184,"1","1","9","1","no","no","R",42,53,61,74,90,25.5,29.1,29.2,28.8,31.2,33.7,1.8750612633917,63.1,12.7,154.4,18.1,10.6,17.99,"0","SLwithVL",0.1802,9.3,155,-1.96594423139219,-1.8000470066763,-1.59464201178411,-1.99563519459754,-1.99563519459754,-1.99563519459754,-1.99563519459754,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88,4081,1596,5677,2283,1763,4046,9001,9593,18594,1864,1052,1165,753,699,144,1365,746,172,828,655,280,2686,3095,3220,3267,3195,3131,-0.781595137574956,-0.821324745753722,-1.13766898415401,-1.13085232913202,-1.44620940819605,-1.16995271895225,4492,6917,-0.869889409632393,-0.976125953645633,3218,6192,-1.08761441358449,-1.03200216835215,9434,19997,-0.692058009919688,-0.860749985557052,"0","1","1","0","1",-0.904942687604063,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45010","SW13",1304184,"2","3","10","1","no","no","R",42,53,61,74,90,24.5,28.1,28.5,29,33.8,38,NA,55.4,11.3,123.6,18.7,9.5,17.99,"0","GMwithSS",0.1738,8.8,113,-1.5617354620108,-1.600061189366,-1.15009891591654,-1.2634552074653,0.0288477557656668,0.588613267600716,0.343433844217068,-0.261229255969296,-0.524762889154889,151.83,230.33,187,237.67,196,179.4,187.7,137.2,160.4,148.8,80.8,89.4,85.1,0.1491,0.0406,-0.979430352467357,0.4043,0.1422,-0.424715528500599,0.6492,0.5219,0.150181321313159,-0.331557521616375,208.67,5.63,4831,2254,7085,4207,2414,6621,6464,7998,14462,2116,1573,1142,1048,581,625,1578,1318,1311,1088,572,754,1600,2570,2294,2641,2662,2695,-0.671746818324604,-0.547986517386121,-0.681486176460621,-0.647193802014537,-0.948376458443284,-0.960714976210659,7223,11326,-0.549671921868274,-0.628165431727219,6022,9986,-0.626602932405488,-0.617299957884699,7520,16291,-0.760943722981895,-0.893402719588811,NA,"1","1","1","0",1.03309674907672,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45011","SW13",1304184,"3","4","11","1","no","no","L",42,53,61,74,90,29.2,33.5,32.7,33,38.3,42.5,NA,71.3,13.2,170.6,18.3,11.1,18.6,"0","SSwithVL",0.1981,9.1,125,-1.99563519459754,-1.99563519459754,-1.99563519459754,-1.99563519459754,-0.594499339367151,-0.397332178647131,-0.221848749616356,-1.99563519459754,-0.781198943465648,122.33,105.17,71.5,92,69.8,44.8,57.3,44.8,49.4,47.1,56.8,45.8,51.3,0.3363,0.3734,-0.259521042546457,0.574,0.3091,-0.101916344893962,0.4599,0.3594,-0.158606819268052,-0.172475130903941,88.33,12,3290,1774,5064,4084,1451,5535,8486,13143,21629,1600,1055,635,706,385,683,2497,938,649,380,589,482,2485,2678,3323,4460,4657,4026,-0.82090131551635,-0.806269252323579,-0.975567897027603,-0.862111621641214,-1.57549508552831,-1.21998531494283,5071,8281,-0.723759842035011,-0.80461976631494,5795,8768,-0.587134313398067,-0.794412450717868,8424,20417,-0.675089161351341,-0.92807227507902,NA,"0","0","0","0",-2.22112572371575,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45012","SW13",1304184,"4","5","12","1","no","no","L",42,53,61,74,90,21.8,25.5,25.2,25.3,29.5,33.2,1.84695532501982,50.2,9.6,125.1,15.2,8.2,18.53,"0","SLwithVL",0.1679,8.9,120,-1.78612508453859,-1.04845221273779,-0.870258047833555,-1.05951903695385,0.439480760546743,0.661490126139547,0.307560862822939,0.46105569042928,0.365910680151838,278,182.33,128.83,134.83,87.8,111,99.4,40.6,66.2,53.4,11,16.6,13.8,0.5185,0.1384,-0.310707539018608,0.7773,0.4862,0.234309158039455,0.9397,0.8712,0.98094935375744,0.216113879450988,155.58,3.63,2419,1045,3464,2603,723,3326,5219,7998,13217,1097,675,647,526,342,177,1313,1066,224,249,243,231,1422,1662,2135,2407,2717,2874,-0.816263549254417,-0.844877487996869,-0.92045856775557,-0.96864063037469,-0.932176360259481,-1.00745691481503,3434,5474,-0.893402719588811,-0.959630847566242,3576,5160,-0.812913356642855,-0.990269713589084,5381,12268,-0.948907129291178,-1.11238673959414,"0","1","1","1","0",2.7108383740617,"0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45013","SW13",1304185,"1","1","1","2","no","no","R",42,53,61,74,90,25.2,30.9,31.5,31.1,36.9,41.9,1.94200805302231,59.5,12.1,150.5,19.5,11.9,18.62,"0","GMwithSS",0.2085,9,90,-1.99563519459754,-1.52791618597195,-1.99563519459754,-1.99563519459754,-0.973897197435794,-0.397332178647131,-1.11675736527457,-1.73683898268364,-1.99563519459754,229.33,227.67,233.33,253.67,133,152.4,142.7,127.2,146,136.6,75.6,88.6,82.1,0.4158,0.3469,-0.21021331074633,0.4413,0.3743,-0.162021181611159,0.6679,0.6203,0.257625311152065,-0.0387647845536398,230.5,5.13,3487,1395,4882,3035,1275,4310,6171,11453,17624,2204,681,602,474,524,397,1639,670,726,498,459,318,2053,1848,2270,2910,4051,4492,-0.888145161541735,-0.737262299831055,-0.669749398711959,-0.680303141585352,-0.667757910272227,-0.744869863192315,5445,8244,-0.405398801375146,-0.373736743490608,4795,7409,-0.0832525100520098,-0.309745227562193,7845,19324,-0.325143367486006,-0.349745588772742,"0","0","1","0","0",-0.873528255654817,"1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45014","SW13",1304185,"2","3","2","2","no","no","R",42,53,61,74,90,26.7,31,31.7,32.2,34.3,36.9,1.86923171973098,73.4,13.8,184.1,21,12.5,18.68,"0","GMwithSS",0.2065,9.4,112,-1.5617354620108,-1.63991317456431,-1.74177992748669,-1.99563519459754,-1.40577355272932,-1.3267908578084,-1.55674907610936,-1.17981114888081,-1.73683898268364,111.83,41.83,21.17,12.83,59.6,13.4,36.5,47.2,11.6,29.4,44.4,20.4,32.4,-0.4247,0.3669,-1.99563519459754,-0.1283,0.452,-0.714369139221572,-0.0614,0.0362,-1.99563519459754,-1.37908161905449,31.5,6.13,3571,2555,6126,NA,NA,NA,5279,4340,9619,1666,1103,802,938,879,738,2163,686,1156,235,0,0,2042,1799,1438,1292,1276,1772,-0.77685778577148,-0.725929976694379,-1.01072386539177,-1.31459637833115,-1.13387055747522,-1.16348739866372,5236,9410,-0.0424982296209157,0.0978872981653272,5261,5531,-0.0735226059695759,-0.475835407793944,6060,10883,-0.513936766609933,-0.829858073457519,"0","1","1","0","0",-3.6435069802762,"0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45015","SW13",1304185,"3","4","3","2","no","no","L",42,53,61,74,90,27,31.8,31.9,32.1,35.1,35.6,1.85491302230786,50.7,9.9,124.2,17.1,6.9,18.28,"0","GMwithSS",0.2194,9.1,107,-1.99563519459754,-1.99563519459754,-1.99563519459754,-1.99563519459754,-1.45748207866801,-1.55674907610936,-1.55674907610936,-1.99563519459754,-1.05483049250746,520.83,367,438.33,370.33,291.8,249.2,270.5,207.6,201.4,204.5,102.2,81.2,91.7,0.2049,0.4315,-0.330956821582309,0.4343,0.5405,-0.0218930769995196,0.7215,0.8148,0.520117016472949,0.0427691088621732,402.67,3.75,3160,2477,5637,2924,1632,4556,8313,12511,20824,1452,1003,705,745,863,869,1257,796,871,196,859,577,1883,2909,3521,3703,4457,4351,-0.785172591810801,-0.695332095501491,-0.948907129291178,-0.796643172144751,-0.679796771805059,-0.757695430395255,5184,9328,0.120438235381623,0.202395656513824,4402,7443,-0.0250995540475313,-0.076439534683697,8588,19448,-0.325143367486006,-0.542673341871645,"0","0","0","0","0",2.60281021150074,"0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45016","SW13",1304185,"4",NA,"4","2","no","no","L",42,53,61,74,90,25.3,30,30,30.1,34.5,36.7,1.8668778143375,59.5,11.1,152.4,16.5,10.8,18.64,"0","SSwithVL",0.204,9,109,-1.56340970527642,-1.40816776940412,-1.19114140978407,-1.66226998488011,-0.38717432474188,-0.542116155752753,-0.205249487796895,-0.781198943465648,-0.150897274897192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4265,1910,6175,3526,1381,4907,8636,11595,20231,1988,1247,1030,673,703,534,1749,903,874,348,700,333,2449,3015,3172,3742,3830,4023,-0.809582009585445,-0.702628342903528,-0.536565916511909,-0.583008933350104,-0.981738683025683,-0.83287434531453,5840,9239,0.180116259894512,0.206473888049402,4942,7678,0.168063406043714,0.0871501757189002,9531,20608,1.29951236634361,1.18649401945545,"0","1","1","1",NA,0.0858768207641697,"0","0","0","1",NA,NA,NA,NA,NA,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45021","SW13",1304187,"1","1","9","2","no","no","R",42,53,61,74,90,27.2,31.4,31.6,31.8,35.5,38.6,1.90633504180509,60.8,13.6,136.6,15.6,10.2,18.1,"0","SLwithVL",0.2063,8.9,149,-1.99563519459754,-1.99563519459754,-1.12807647930105,-1.99563519459754,-1.43154395064924,-1.73683898268364,-0.963980461849446,-1.55674907610936,-1.99563519459754,115.83,89.67,92.83,92.5,49.6,51.6,50.6,36.6,29,32.8,28.8,13.8,21.3,0.4468,0.4442,-0.0950538421122852,0.5918,0.6876,0.249312088594994,0.6788,0.8513,0.512835185186354,0.206718864636394,91.25,5,3225,1151,4376,2260,799,3059,4233,7897,12130,1685,818,722,229,552,370,1494,410,356,327,378,94,1432,1315,1486,2138,2607,3152,-0.857585354364513,-0.958548885644847,-1.20013700710943,-1.3102379974508,-0.891006826337445,-0.792795298514795,4256,6226,-0.83417181639164,-1.04139268515822,3126,4508,-1.14612803567824,-1.3802112417116,4132,10705,-1.66622230745921,-1.97191031851041,"0","0","0","0","0",-0.0489807234338675,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45022","SW13",1304187,"2","3","10","2","no","no","R",42,53,61,74,90,25.2,28.4,28.3,28.7,32.8,36,1.82151352840477,58.8,12.1,137.2,19.1,8.4,18.44,"0","SSwithVL",0.1887,9,111,-1.34955892092823,-1.46284748508657,-0.43970290481671,-1.33494475683568,-0.322578364189597,-0.0941749060162879,-1.06069784035361,0.131278914639319,-0.635398179977495,202.17,157.17,163.17,105.67,96,101.8,98.9,84,84.4,84.2,36.6,48.8,42.7,0.3892,0.3761,-0.207821659454799,0.4655,0.4827,-0.0450332154945007,0.7671,0.7009,0.440814423285003,0.0527010669353137,160.17,4.75,2769,2036,4805,2109,1303,3412,7025,10059,17084,1390,667,712,823,526,687,1346,326,437,803,360,140,1947,2333,2745,3309,3567,3183,-1.00186107500798,-0.992567872275515,-1.36172783601759,-1.27319827280517,-0.762094275336297,-0.73047505598131,4432,7263,-1.01072386539177,-1.10518504102348,3209,5050,-1.40603897497509,-1.63248198273772,8280,18123,-1.43336974685658,-1.74233228235714,"0","1","1","1","0",0.374249368567658,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45023","SW13",1304187,"3","4","11","2","no","no","L",42,53,61,74,90,28.9,34,34.6,33.8,37.2,38.9,1.95279244304409,58.5,14.3,155.2,19.1,8.8,18.89,"0","ALwithASL",0.1548,8.7,152,-1.99563519459754,-1.27059419106017,-0.876934712807545,-1.66226998488011,-0.553477541048765,-0.845098040014256,-0.612999977391975,-0.849082421005845,-0.124178816061124,331.17,230.83,231.17,209.67,186.2,140.8,163.5,136.4,111.2,123.8,82,65,73.5,0.1934,0.3909,-0.3844403553553,0.4091,0.519,-0.0626468091378891,0.6448,0.7188,0.330956821582309,-0.0359801486839044,231,5.5,2803,1511,4314,3051,1070,4121,9786,11506,21292,1659,702,442,484,614,413,1741,813,497,474,421,175,2672,3430,3684,3581,4084,3841,-1.0258342041157,-0.880349646141067,-0.632873938742182,-0.738924367628942,-1.10949378688423,-0.835255250861243,4337,6788,-0.59306806593737,-0.762862505876397,4332,6406,-0.692058009919688,-0.893402719588811,9426,20807,-0.688629170997799,-0.948907129291178,"0","0","1","1","0",-0.813915838538158,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45024","SW13",1304187,"4","5","12","2","no","no","L",42,53,61,74,90,27.4,31.7,31.5,31.8,35.7,37.1,1.91381385238372,49.9,10.6,146.9,18.7,7.1,18.39,"0","SSwithVL",0.1732,8.9,110,-1.17906493568291,-1.16148407720076,-0.397332178647131,-1.15150795748559,-0.570970668543472,-0.416658528230082,-0.810413093652538,-0.753327666658611,-0.397332178647131,242,270,262,220.17,248.6,148.6,198.6,149,104.8,126.9,124.6,105.8,115.2,0.0793,0.4328,-0.463332970234029,0.4481,0.6,0.0418984549038359,0.5385,0.5962,0.117802816356761,-0.0885541839954659,266,4.25,3105,1779,4884,1999,1204,3203,6134,9707,15841,1362,944,799,501,707,571,1070,308,621,288,625,291,1243,2032,2859,2918,3314,3475,-0.905047741540474,-0.74861471230193,-1.2168446176125,-1.05742999587676,-0.340066723190774,-0.0273213044676473,4228,7296,-0.549671921868274,-0.676766630975505,2847,4947,-0.860749985557052,-0.978924973916355,7037,17408,-1.29951236634361,-1.57168405815807,"0","1","1","1","0",1.56038808719324,"0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45025","SW13",1304188,"1","1","1","3","no","no","R",42,53,61,74,90,24.3,27.3,27.7,27.5,30.5,31.8,1.86153441085904,61,12.9,137.5,20.1,6.6,17.96,"0","ALwithASL",0.1931,8.6,107,-1.99563519459754,-1.99563519459754,-0.321386146354041,-1.99563519459754,-0.63853465968568,-1.06069784035361,-0.307560862822939,-0.38465040624135,-1.3267908578084,108.67,89,78.67,40.33,35,15.6,25.3,28.8,17.8,23.3,15,10.4,12.7,0.6067,0.8017,0.376697851073292,0.6764,0.7737,0.421223165283844,0.8315,0.8678,0.75196666748177,0.499650492734278,83.83,5.13,3288,2854,6142,4288,3197,7485,6099,5447,11546,1129,1025,1134,1101,803,950,2129,960,1199,1090,1216,891,2400,2200,1499,1516,1857,2074,-0.808752087356114,-0.733767838823781,-0.753706252292055,-0.636505419359153,-1.11456733873875,-0.986556197559009,5097,9561,-0.0424982296209157,0.0686646993577312,5441,9744,-0.0289636959353165,0.170067660663443,6440,12634,-0.500602350569185,-0.552489098858231,"0","0","0","0","0",0.216838081381243,"1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
